ELTDEC_numero,ELTDEC_designation,FAM_code,FCT_numero,FCT_nature,FCT_designation,FCT_BE_resp,VAR_numero,VAR_type,VAR_argument_produit_1,VAR_argument_produit_2,VAR_prix_previ,VAR_masse_previ,SOL_numero,SOL_site_production,SOL_sce,SOL_appariement,ESO_numero,ESO_etat,ESO_num_appro,ESO_date_histo,ESO_num_PG,ESO_commonalite,ESO_commentaire,ESO_designation_PG,ESO_code_SH,ESO_fourn_pilote,ESO_type_concur,ESO_mas_prob,ESO_mas_recy,ESO_risque,ESO_ecart_mas1,ESO_ecart_mas2,ESO_potentiel,ESO_coef,ESO_design_dos_fct,ESO_BE_resp,ESO_indice_dos_fct,AFU_int_site,AFU_int_sce,AFU_int_validite,AFU_ext_site,AFU_ext_sce,AFU_ext_validite,ECO_statut,ECO_sol_ext,ECO_parallel_set_cod,ECO_commentaire,PIE_numero,PIE_designation,PIE_type,PIE_BE_resp,PIE_sce_gest,PIE_sce_colead,PIE_ldr_conception,PIE_Nis_pie_numero,PIE_unite,AFF_POI_site,AFF_POI_sce,AFF_POI_validite,AFF_POE_site,AFF_POE_sce,AFF_POE_validite,AFF_uti_SIGNE,AFF_uti_G2B,PIE_cod_RSE,PIE_vital_part,PIE_code_nature,PIE_code_techno,PIE_sct_ach,PIE_fournisseur,PIE_cod_fab,PIE_source,PIE_gest_MDS,PIE_prix_std,PIE_prix_hors_amort,PIE_inducteur1,PIE_inducteur2,PIE_creation_comment,PIE_gest_PPU,PIE_maj_PPU,PIEIND_indice,PIEIND_statut,PIEIND_Dernier_indice,PIEIND_Dernier_statut,PIEIND_marquage_pays,PIEIND_masse,PIEIND_type_masse,PIEIND_nuance_protection,PIEIND_epaisseur,PIEIND_typologie,DOCTECH_numero,DOCTECH_BE_resp,DOCTECH_type,DOCTECH_indice,DOCTECH_indice_mineur,DOCTECH_flag_nis
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18316---,Fonction,ENJOLIVEUR DE PEAU BOUCLIER AV,Renault,1,Projet," HHA RUSSIE, BRESIL AVEC SKI",,,,1,,0RDBA,,2,Valide," 	 ",16/03/2017,F18316/AB,,,ENJOLIVEUR CTL DE PEAU DE BOUCLIER AV,8708.1,,Fournisseur,,,,,,,1,,,,ORU,0RDBA,Officielle,,,,BE,,,," 	 620720385R",ENJOLIVEUR CTL BOUCLIER AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," EXT,UAS,ORU",,R--,,-,,,MINTH INTERNATIONAL MACAO CO,R2,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.57,Calculée,,,Plan et Num 3D obligatoires,620720385R,Renault,Plan,---,3,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18316---,Fonction,ENJOLIVEUR DE PEAU BOUCLIER AV,Renault,1,Projet," HHA RUSSIE, BRESIL AVEC SKI",,,,2,,0RDBA,,2,Valide," 	 ",16/03/2017,F18316/AB,,,ENJOLIVEUR CTL DE PEAU DE BOUCLIER AV,8708.1,,Fournisseur,,,,,,,1,,,,UAS,0RDBA,Officielle,,,,BE,,,," 	 620721246R",ENJOLIVEUR CTL BOUCLIER AV,PIE,Renault,0RDBA,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0RDBA,Officielle,UAS,,R--,,-,,,BELLS IND.COM.PLASTICOS E ME,XC,620720385R,Oui,,,Industrialisation - Capacitaire et Sourcings,Non définie,,,,--A,BE,--A,BE,,0.57,Calculée,,,Plan et Num 3D obligatoires,2DN896773R,Renault,Plan,--A,5,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18316---,Fonction,ENJOLIVEUR DE PEAU BOUCLIER AV,Renault,2,Projet,HHA INDE,,,,1,,0INDE,,2,Valide," 	 ",24/03/2016,F18316/AB,,,ENJOLIVEUR CTL DE PEAU DE BOUCLIER AV,8708.1,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 620722418R",ENJOLIVEUR CTL BOUCLIER AV,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,320,,,2G,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.564,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0009719P,Renault,Plan,--A,2,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F16676---,Fonction,ENJOLIVEUR GRILLE DE CALANDRE,Renault,1,Projet," HHA RUSSIE, BRESIL",,,,1,,0M000,,1,Valide," 	 ",11/11/2014,F16676/AA,,,ENJOLIVEUR SUP GRILLE DE CALANDRE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,EXT,0M000,Officielle,BE,,,," 	 623825227R",ENJOLIVEUR SUP GRILLE CALANDRE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," EXT,ORU,CHN",,R--,,-,,,AUTOMOBILE DACIA S.A. ACHATS,HL,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.158,Calculée,,,Plan et Num 3D obligatoires,623825227R,Renault,Plan,---,2,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F21714---,Fonction,STRUCTURE D' ADAPTATION DE PROJECTEUR,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",11/11/2014,F21714/AA,,,SUPPORT 1 PROJECTEUR D DE POSITION DE JOUR,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 269209807R",SUPPORT PROJECTEUR D POSITION JOUR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,EUROSTYLE SYSTEMS KLIN,DX,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.74,Calculée,,,Plan et Num 3D obligatoires,269250618R,Renault,Plan,---,3,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F21714---,Fonction,STRUCTURE D' ADAPTATION DE PROJECTEUR,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,1,Valide," 	 ",11/11/2014,F21714/AA,,,SUPPORT 1 PROJECTEUR D DE POSITION DE JOUR,,,Fournisseur,,,,,,,1,,,,,,,EXT,0M000,Officielle,BE,,,," 	 269201880R",SUPPORT PROJECTEUR D POSITION JOUR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,EXT,,R--,,-,320,,,1,,Oui,,,Inducteurs Spécifiques,Pièce de responsabilité ingénierie partenaire,,,,--B,BE,--B,BE,,0.737,Calculée,,,Plan et Num 3D obligatoires,269201880R,Renault,Plan,---,1,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F21714---,Fonction,STRUCTURE D' ADAPTATION DE PROJECTEUR,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,1,Valide," 	 ",11/11/2014,F21714/AA,,,SUPPORT 1 PROJECTEUR D DE POSITION DE JOUR,,,Fournisseur,,,,,,,1,,,,,,,EXT,0M000,Officielle,BE,,,," 	 269201880R",SUPPORT PROJECTEUR D POSITION JOUR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,EXT,,R--,,-,320,,,1,,Oui,,,Inducteurs Spécifiques,Pièce de responsabilité ingénierie partenaire,,,,--B,BE,--B,BE,,0.737,Calculée,,,Plan et Num 3D obligatoires,269256030R,Renault,Plan,--D,7,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F21714---,Fonction,STRUCTURE D' ADAPTATION DE PROJECTEUR,Renault,3,Projet,HHA INDIA ENPG01,,,,1,,0INDE,,1,Valide," 	 ",22/03/2016,F21714/AA,,,SUPPORT 1 PROJECTEUR D DE POSITION DE JOUR,,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 269204520R",SUPPORT PROJECTEUR D POSITION JOUR,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,320,,,3X,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--C,BE,--C,BE,,0.643,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0009785P,Renault,Plan,--C,4,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10072---,Fonction,PROTECTION DE PORTE AR,Renault,1,Projet,HHA BRESIL,,,,2,,0M000,,1,Valide," 	 ",11/11/2014,F10072/AA,,,BAGUETTE DE PROTECTION DE PORTE AR D,,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,,,,BE,,,," 	 828200940R",BAGUETTE PORTE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,AUTOMETAL S.A.,XH,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.842,Calculée,,,Plan et Num 3D obligatoires,828217770R,Renault,Plan,--A,8,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10072---,Fonction,PROTECTION DE PORTE AR,Renault,3,Projet," HHA E2, E3 & E4 ENPG01 INDIA",,,,1,,0INDE,,1,Valide," 	 ",22/03/2016,F10072/AA,,,BAGUETTE DE PROTECTION DE PORTE AR D,,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 828203308R",BAGUETTE PORTE AR D,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,300,,,F4,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--B,BE,--B,BE,,0.77,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0011183P,Renault,Plan,--D,6,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10073---,Fonction,PROTECTION DE PORTE AV,Renault,1,Projet,HHA BRESIL,,,,5,,0RDBA,,1,Valide," 	 ",06/08/2019,F10073/AA,,,BAGUETTE DE PROTECTION DE PORTE AV D,,,Fournisseur,,,,,,,1,,,,UAS,0RDBA,Officielle,,,,BE,,,," 	 808207766R",BAGUETTE PROTECTION PORTE AV D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,AUTOMETAL S.A.,32,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.883,Calculée,,,Plan et Num 3D obligatoires,808218710R,Renault,Plan,--A,6,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10073---,Fonction,PROTECTION DE PORTE AV,Renault,1,Projet,HHA BRESIL,,,,5,,0RDBA,,2,Valide," 	 ",06/08/2019,F10073/AB,,,BAGUETTE DE PROTECTION DE PORTE AV G,,,Fournisseur,,,,,,,1,,,,UAS,0RDBA,Officielle,,,,BE,,,," 	 808218710R",BAGUETTE PROTECTION PORTE AV G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,AUTOMETAL S.A.,2G,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.883,Calculée,,,Plan et Num 3D obligatoires,8201650883,Renault,Plan,---,1,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10270---,Fonction,ECRAN DE PASSAGE DE ROUE AVANT,Renault,1,Projet,HHA RUSSIE SAUF DP8,,,,1,,0M000,,7,Valide," 	 ",05/12/2014,F10270/AA,,,ECRAN LAT DE PASSAGE DE ROUE AVANT D,8708.29,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 638306820R",ECRAN LAT PASSAGE ROUE AV D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,EUROMOULDING LLC,2J,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),hha russie,,,---,BE,---,BE,,0.152,Calculée,,,Plan et Num 3D obligatoires,638311402R,Renault,Plan,---,2,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10270---,Fonction,ECRAN DE PASSAGE DE ROUE AVANT,Renault,3,Projet,HHA BRESIL,,,,2,,1RDBA,,3,Valide," 	 ",12/09/2017,F10270/AC,,,ECRAN DE PASSAGE DE ROUE AV D,8708.29,,Fournisseur,,,,,,,1,,,,UAS,1RDBA,Officielle,,,,BE,,,," 	 638402683R",ECRAN PASSAGE ROUE AV D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,TREVES DO BRASIL LTDA,RL,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.722,Calculée,,,Plan et Num 3D obligatoires,638402683R,Renault,Plan,--A,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10270---,Fonction,ECRAN DE PASSAGE DE ROUE AVANT,Renault,3,Projet,HHA BRESIL,,,,2,,1RDBA,,4,Valide," 	 ",12/09/2017,F10270/AD,,,ECRAN DE PASSAGE DE ROUE AV G,8708.29,,Fournisseur,,,,,,,1,,,,UAS,1RDBA,Officielle,,,,BE,,,," 	 638412189R",ECRAN PASSAGE ROUE AV G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,TREVES DO BRASIL LTDA,1M,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.722,Calculée,,,Plan et Num 3D obligatoires,638412189R,Renault,Plan,--A,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10270---,Fonction,ECRAN DE PASSAGE DE ROUE AVANT,Renault,4,Projet,HHA ENPG01 INDIA,,,,2,,0INDE,,1,Valide," 	 ",06/05/2016,F10270/AA,,,ECRAN LAT DE PASSAGE DE ROUE AVANT D,8708.29,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 638309590R",ECRAN LAT PASSAGE ROUE AV D,PIE,Renault,0INDE,XCP,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,300,,,E8,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--B,BE,--B,BE,,0.178,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0010880P,Renault,Plan,--C,7,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10270---,Fonction,ECRAN DE PASSAGE DE ROUE AVANT,Renault,4,Projet,HHA ENPG01 INDIA,,,,2,,0INDE,,4,Valide," 	 ",06/05/2016,F10270/AD,,,ECRAN DE PASSAGE DE ROUE AV G,8708.29,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 638412544R",ECRAN PASSAGE ROUE AV G,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,,,,E2,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,1.12,Pesée pièce série,,,Plan et Num 3D obligatoires,638412544R,Renault,Plan,--B,6,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10269---,Fonction,ECRAN PASSAGE ROUE ARRIERE,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,1,Valide," 	 ",05/12/2014,F10269/AA,,,ECRAN 1 PASSAGE DE ROUE AR D,8708.29,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,,,,BE,,,," 	 767481802R",ECRAN PASSAGE ROUE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,TREVES DO BRASIL LTDA,E4,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.722,Calculée,,,Plan et Num 3D obligatoires,767481802R,Renault,Plan,--A,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10269---,Fonction,ECRAN PASSAGE ROUE ARRIERE,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,2,Valide," 	 ",05/12/2014,F10269/AB,,,ECRAN 1 PASSAGE DE ROUE AR G,8708.29,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,,,,BE,,,," 	 767495056R",ECRAN PASSAGE ROUE AR G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,TREVES DO BRASIL LTDA,CV,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.722,Calculée,,,Plan et Num 3D obligatoires,767495056R,Renault,Plan,--A,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10269---,Fonction,ECRAN PASSAGE ROUE ARRIERE,Renault,3,Projet,HHA ENPG01 INDIA,,,,1,,0INDE,,1,Valide," 	 ",22/03/2016,F10269/AA,,,ECRAN 1 PASSAGE DE ROUE AR D,8708.29,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 767486734R",ECRAN PASSAGE ROUE AR D,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,,,,BP,,Non,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--B,BE,--B,BE,,1.02,Pesée pièce série,,,Plan et Num 3D obligatoires,767495908R,Renault,Plan,--B,7,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10085---,Fonction,BAVETTE AVANT,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",05/12/2014,F10085/AA,,,BAVETTE AV G,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 638532807R",BAVETTE AV G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,---,,-,,,EUROSTYLE SYSTEMS KLIN,YR,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.089,Pesée pièce série,,,Plan et Num 3D obligatoires,638532807R,Renault,Plan,---,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10084---,Fonction,BAVETTE ARRIERE,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",05/12/2014,F10084/AB,,,BAVETTE 1 AR G,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 788135188R",BAVETTE AR G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,P--,,-,,,EUROSTYLE SYSTEMS KLIN,J9,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.2,Calculée,,,Plan et Num 3D obligatoires,788135188R,Renault,Plan,---,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18796---,Fonction,ELARGISSEUR PASSAGE ROUE,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",12/11/2014,F18796/AA,,,ELARGISSEUR 1 PASSAGE ROUE AR D,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 788A28344R",ELARGISSEUR PASSAGE ROUE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,P--,,-,,,EUROSTYLE SYSTEMS KLIN,WA,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.53,Calculée,,,Plan et Num 3D obligatoires,788A34259R,Renault,Plan,--A,6,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18796---,Fonction,ELARGISSEUR PASSAGE ROUE,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,3,Valide," 	 ",12/11/2014,F18796/AE,,,ELARGISSEUR PASSAGE ROUE AV D,,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,,,,BE,,,," 	 638121208R",ELARGISSEUR PASSAGE ROUE AV D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,AUTOMETAL S.A.,L6,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.469,Calculée,,,Plan et Num 3D obligatoires,638136105R,Renault,Plan,--A,9,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18796---,Fonction,ELARGISSEUR PASSAGE ROUE,Renault,3,Projet,HHA INDIA ENPG01,,,,1,,0INDE,,1,Valide," 	 ",24/03/2016,F18796/AA,,,ELARGISSEUR 1 PASSAGE ROUE AR D,,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 788A21847R",ELARGISSEUR PASSAGE ROUE AR D,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,,,,2F,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--D,BE,--D,BE,,0.421,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0009652P,Renault,Plan,--E,6,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F18796---,Fonction,ELARGISSEUR PASSAGE ROUE,Renault,3,Projet,HHA INDIA ENPG01,,,,1,,0INDE,,3,Valide," 	 ",24/03/2016,F18796/AE,,,ELARGISSEUR PASSAGE ROUE AV D,,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 638129858R",ELARGISSEUR PASSAGE ROUE AV D,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,300,,,X4,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--C,BE,--C,BE,,0.483,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0009667P,Renault,Plan,--D,6,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F20088---,Fonction,ELEMENT AERODYNAMIQUE PASSAGE ROUE AR,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",05/12/2014,F20088/AA,,,ELEMENT AERODYNAMIQUE ECRAN DE PASSAGE DE ROUE AR D,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 622562144R",ELEMENT AERODYNAMIQUE D,PIE,Renault,0M000,XCP,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,,,EUROSTYLE SYSTEMS KLIN,VK,,Non,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.026,Pesée pièce série,,,Plan et Num 3D obligatoires,622577876R,Renault,Plan,--A,7,
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F20088---,Fonction,ELEMENT AERODYNAMIQUE PASSAGE ROUE AR,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,1,Valide," 	 ",05/12/2014,F20088/AA,,,ELEMENT AERODYNAMIQUE ECRAN DE PASSAGE DE ROUE AR D,,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,,,,BE,,,," 	 622560177R",ELEMENT AERODYNAMIQUE D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,UAS,,R--,,-,,,MEGATECH BRASIL COMP. AUTOMO,53,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.028,Calculée,,,Plan et Num 3D obligatoires,622578594R,Renault,Plan,--A,7,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10455---,Fonction,OBTURATION D' ANNEAU DE REMORQUAGE SUR BOUCLIER AR,Renault,1,Projet,HHA RUSSIE,,,,1,,0M000,,1,Valide," 	 ",02/12/2014,F10455/AA,,,OBTURATEUR D' ANNEAU DE REMORQUAGE ARRIERE,,,Fournisseur,,,,,,,1,,,,ORU,0M000,Officielle,,,,BE,,,," 	 511658688R",TRAPPE ANNEAU REMORQUAGE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,ORU,,R--,,-,320,,EUROSTYLE SYSTEMS KLIN,E5,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.01,Calculée,,,Plan et Num 3D obligatoires,511658688R,Renault,Plan,---,2,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10455---,Fonction,OBTURATION D' ANNEAU DE REMORQUAGE SUR BOUCLIER AR,Renault,2,Projet,HHA BRESIL,,,,1,,0M000,,1,Valide," 	 ",02/12/2014,F10455/AA,,,OBTURATEUR D' ANNEAU DE REMORQUAGE ARRIERE,,,Fournisseur,,,,,,,1,,,,,,,EXT,0M000,Officielle,BE,,,," 	 511650386R",TRAPPE ANNEAU REMORQUAGE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,EXT,,R--,,-,320,,,EE,511658688R,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,0.01,Calculée,,,Plan et Num 3D obligatoires,511650386R,Renault,Plan,--B,4,Non partagé
41,ACCESSOIRES EXT - BOUCLIERS - BAGUETTES,XHA,F10455---,Fonction,OBTURATION D' ANNEAU DE REMORQUAGE SUR BOUCLIER AR,Renault,3,Projet,HHA INDIA ENPG01,,,,1,,0INDE,,1,Valide," 	 ",24/03/2016,F10455/AA,,,OBTURATEUR D' ANNEAU DE REMORQUAGE ARRIERE,,,Fournisseur,,,,,,,1,,,,CHN,0INDE,Officielle,,,,BE,,,," 	 511650644R",TRAPPE ANNEAU REMORQUAGE AR,PIE,Renault,0INDE,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0INDE,Officielle,CHN,,R--,,-,320,,,WC,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.008,Pesée pièce série,,,Plan et Num 3D obligatoires,2D0009730P,Renault,Plan,---,1,
